benchmark_id,strategy,query,difficulty,retrieval_challenge,precision_at_k,recall_at_k,hit,reciprocal_rank,map_at_k,r_precision,ndcg_at_k,latency_ms,predicted_intent,expected_intent,intent_correct,predicted_category,expected_category,category_correct,relevant_note_ids,retrieved_note_ids,error
85_tp_712892,bm25,Business concepts I want to explore,easy,semantic,0.0,0.0,False,0.0,0.0,0.0,0.0,2.73,,idea,,,Ideas,,"85,86,117,131,134,143,157,166",,
85_tp_46bae2,bm25,Product ideas I have noted down,easy,semantic,0.0,0.0,False,0.0,0.0,0.0,0.0,2.91,,idea,,,Ideas,,"85,86,117,131,134,143,157,166",,
85_tp_97280d,bm25,Entrepreneurship and venture ideas,medium,lexical_gap,0.0,0.0,False,0.0,0.0,0.0,0.0,3.04,,idea,,,Ideas,,"85,86,117,131,134,143,157,166",,
77_tp_c85047,bm25,Outstanding financial obligations,medium,lexical_gap,0.0,0.0,False,0.0,0.0,0.0,0.0,3.22,,todo,,,Bills,,"77,120,126,128,131,137,140,144",,
77_tp_573aa5,bm25,Payments I still need to make,easy,semantic,0.0,0.0,False,0.0,0.0,0.0,0.0,2.82,,todo,,,Bills,,"77,120,126,128,131,137,140,144",,
77_tp_e477f7,bm25,Monthly expenses and dues,medium,semantic,0.0,0.0,False,0.0,0.0,0.0,0.0,2.9,,todo,,,Bills,,"77,120,126,128,131,137,140,144",,
78_tp_c31b3d,bm25,Medical appointments on my calendar,easy,semantic,0.0,0.0,False,0.0,0.0,0.0,0.0,2.53,,todo,,,To Do,,"78,79,109,157,201,210,212,226",,
78_tp_d52f8d,bm25,Healthcare and wellness reminders,easy,lexical_gap,0.0,0.0,False,0.0,0.0,0.0,0.0,2.96,,reminder,,,Appointments,,"78,79,109,157,201,210,212,226",,
61_tp_0bc3d9,bm25,In-memory datastore behavior notes,medium,lexical_gap,0.0,0.0,False,0.0,0.0,0.0,0.0,3.48,,study,,,Study - Redis,,"61,73,92,103,157,174,269,303",,
61_tp_d58d06,bm25,Cache eviction policy details,medium,semantic,0.0,0.0,False,0.0,0.0,0.0,0.0,2.78,,study,,,Study - Redis,,"61,73,92,103,157,174,269,303",,
56_tp_3888f9,bm25,Team meetings I have attended,easy,semantic,0.0,0.0,False,0.0,0.0,0.0,0.0,3.69,,event,,,Meetings,,"56,106,107,149,170,233,251,283",,
56_tp_b7d172,bm25,Sprint retrospective and planning notes,easy,lexical_gap,0.0,0.0,False,0.0,0.0,0.0,0.0,2.64,,event,,,Meetings,,"56,106,107,149,170,233,251,283",,
56_tp_1162c8,bm25,Sync notes with the team,easy,semantic,0.0,0.0,False,0.0,0.0,0.0,0.0,3.1,,meeting,,,Meetings,,"56,106,107,149,170,233,251,283",,
56_tp_59ba00,bm25,Weekly standup summaries,easy,semantic,0.0,0.0,False,0.0,0.0,0.0,0.0,3.18,,meeting,,,Meetings,,"56,106,107,149,170,233,251,283",,
57_tp_d91b61,bm25,KnowledgeVault project milestones and deliverables,medium,semantic,0.0,0.0,False,0.0,0.0,0.0,0.0,2.87,,project,,,Projects,,"57,88,89,90,91,94,95,96",,
57_tp_92649a,bm25,What is the architecture of my main project?,hard,multi_hop,0.0,0.0,False,0.0,0.0,0.0,0.0,2.72,,project,,,Projects,,"57,88,89,90,91,95,96",,
57_tp_74e120,bm25,Current sprint goals for KnowledgeVault,medium,semantic,0.0,0.0,False,0.0,0.0,0.0,0.0,3.15,,project,,,Projects,,"57,88,89,90,91,94,95,96",,
175_tp_9c7eb5,bm25,Capstone project tasks and status,medium,semantic,0.0,0.0,False,0.0,0.0,0.0,0.0,3.02,,project,,,Projects,,"175,190,199,225,233,263,285,382",,
175_tp_c51da4,bm25,University project submission deadlines,easy,semantic,0.0,0.0,False,0.0,0.0,0.0,0.0,3.03,,project,,,Projects,,"175,190,199,225,233,263,285,382",,
113_tp_6bba32,bm25,My personal reflections and journal entries,easy,semantic,0.0,0.0,False,0.0,0.0,0.0,0.0,3.04,,general,,,General,,"113,149,152,162,166,191",,
113_tp_ff1a3d,bm25,What did I realize recently?,hard,semantic,0.0,0.0,False,0.0,0.0,0.0,0.0,2.92,,general,,,General,,"113,149,152,162,166,191",,
113_tp_be2de4,bm25,Insights I've been writing down,medium,lexical_gap,0.0,0.0,False,0.0,0.0,0.0,0.0,2.64,,general,,,General,,"113,149,152,162,166,191",,
56_tp_f28e5b,bm25,My career goals and direction notes,medium,semantic,0.0,0.0,False,0.0,0.0,0.0,0.0,2.64,,general,,,General,,"56,61,91,96,101,106,114,155",,
56_tp_e42aaa,bm25,Long-term professional planning notes,hard,lexical_gap,0.0,0.0,False,0.0,0.0,0.0,0.0,2.42,,general,,,General,,"56,61,91,96,101,106,114,155",,
85_tp_c33ed2,bm25,Time management and focus techniques,easy,semantic,0.0,0.0,False,0.0,0.0,0.0,0.0,2.41,,reference,,,Reference - Productivity,,"85,199,224,240,248,286,429,453",,
85_tp_a94724,bm25,Notes on staying productive while studying,medium,lexical_gap,0.0,0.0,False,0.0,0.0,0.0,0.0,2.74,,reference,,,Reference - Productivity,,"85,199,224,240,248,286,429,453",,
68_tp_025916,bm25,FastAPI route and dependency injection notes,medium,semantic,0.0,0.0,False,0.0,0.0,0.0,0.0,2.96,,reference,,,Reference - KnowledgeVault Backend,,"68,120,132,145,153,165,167,169",,
68_tp_f99196,bm25,Python web framework notes for FastAPI,easy,lexical_gap,0.0,0.0,False,0.0,0.0,0.0,0.0,2.75,,study,,,Study - FastAPI,,"68,120,132,145,153,165,167,169",,
68_tp_9b1c89,bm25,API endpoint design patterns in FastAPI,medium,semantic,0.0,0.0,False,0.0,0.0,0.0,0.0,2.97,,reference,,,Reference - KnowledgeVault Backend,,"68,120,132,145,153,165,167,169",,
55_tp_fbaf81,bm25,SQLAlchemy ORM usage patterns,medium,lexical,0.0,0.0,False,0.0,0.0,0.0,0.0,2.89,,reference,,,Reference - KnowledgeVault Backend,,"55,58,69,85,98,123,129,132",,
55_tp_e342eb,bm25,Database session management in Python,medium,semantic,0.0,0.0,False,0.0,0.0,0.0,0.0,2.8,,study,,,Study - FastAPI,,"55,58,69,85,98,123,129,132",,
55_tp_d34490,bm25,How do I fix N+1 query problems?,hard,semantic,0.0,0.0,False,0.0,0.0,0.0,0.0,5.84,,question,,,Questions,,"55,58,69,85,98,123,129,132",,
66_tp_9be255,bm25,pgvector setup and index configuration,hard,lexical,0.0,0.0,False,0.0,0.0,0.0,0.0,3.22,,reference,,,Reference - PostgreSQL,,"66,168,215,298,323,337,367,500",,
66_tp_72bd4f,bm25,Vector similarity search configuration,hard,semantic,0.0,0.0,False,0.0,0.0,0.0,0.0,2.62,,study,,,Study - AI,,"66,168,215,298,323,337,367,500",,
59_tp_a4350a,bm25,Algorithm and data structure study notes,medium,lexical,0.0,0.0,False,0.0,0.0,0.0,0.0,2.46,,study,,,Study - Algorithms,,"59,60,182,204,215,224,244,247",,
59_tp_a3126e,bm25,Competitive programming problem patterns,hard,semantic,0.0,0.0,False,0.0,0.0,0.0,0.0,3.02,,study,,,Study - Algorithms,,"59,60,182,204,215,224,244,247",,
59_tp_fe7b32,bm25,How do I solve graph traversal problems?,medium,semantic,0.0,0.0,False,0.0,0.0,0.0,0.0,2.6,,question,,,Questions,,"59,60,182,204,215,224,244,247",,
59_tp_652a70,bm25,Operating systems exam preparation notes,medium,semantic,0.0,0.0,False,0.0,0.0,0.0,0.0,3.1,,study,,,Study - Operating Systems,,"59,132,141,146,174,179,203,205",,
59_tp_566c28,bm25,CPU scheduling algorithms I need to know,medium,semantic,0.0,0.0,False,0.0,0.0,0.0,0.0,2.48,,study,,,Study - Operating Systems,,"59,132,141,146,174,179,203,205",,
75_tp_eae57f,bm25,Computer networking concepts for university,medium,lexical,0.0,0.0,False,0.0,0.0,0.0,0.0,2.48,,study,,,Study - Computer Networks,,"75,118,159,162,168,180,237,276",,
75_tp_ac0c4f,bm25,TCP/IP and HTTP protocol notes,easy,lexical,0.0,0.0,False,0.0,0.0,0.0,0.0,2.44,,study,,,Study - Computer Networks,,"75,118,159,162,168,180,237,276",,
62_tp_d2020d,bm25,Kubernetes cluster management notes,medium,lexical,0.0,0.0,False,0.0,0.0,0.0,0.0,3.09,,study,,,Study - Kubernetes,,"62,118,181,230,383,410,419,548",,
62_tp_9d6d2c,bm25,Container orchestration with K8s,hard,lexical_gap,0.0,0.0,False,0.0,0.0,0.0,0.0,2.86,,study,,,Study - Kubernetes,,"62,118,181,230,383,410,419,548",,
63_tp_d8d22b,bm25,Authentication and JWT token notes,medium,lexical,0.0,0.0,False,0.0,0.0,0.0,0.0,2.63,,study,,,Study - Security,,"63,129,165,189,227,244,276,287",,
63_tp_6690cb,bm25,How does OAuth 2.0 work?,medium,semantic,0.0,0.0,False,0.0,0.0,0.0,0.0,2.48,,question,,,Questions,,"63,129,165,189,227,244,276,287",,
61_tp_217848,bm25,What eviction policies does Redis support?,medium,semantic,0.0,0.0,False,0.0,0.0,0.0,0.0,2.63,,question,,,Questions,,"61,73,92,103,124,146,157,169",,
58_tp_3d1edd,bm25,What types of indexes does PostgreSQL support?,medium,semantic,0.0,0.0,False,0.0,0.0,0.0,0.0,3.17,,question,,,Questions,,"58,66,74,104,113,114,136,139",,
58_tp_7b89c1,bm25,When should I use GIN vs B-tree indexes?,hard,comparison,0.0,0.0,False,0.0,0.0,0.0,0.0,4.03,,question,,,Questions,,"58,66,74,104,139",,
65_tp_d64f03,bm25,How does retrieval augmented generation work?,medium,semantic,0.0,0.0,False,0.0,0.0,0.0,0.0,2.85,,question,,,Questions,,"65,114,186,197,219,222,267,296",,
65_tp_0a59fb,bm25,What are the steps in a RAG pipeline?,hard,semantic,0.0,0.0,False,0.0,0.0,0.0,0.0,4.15,,question,,,Questions,,"65,114,186,197,219,222,267,296",,
168_tp_cc9fa1,bm25,How are text embeddings generated?,medium,semantic,0.0,0.0,False,0.0,0.0,0.0,0.0,3.09,,question,,,Questions,,"168,183,228,289,298,323,376,486",,
168_tp_df38ac,bm25,What is the difference between semantic and keyword search?,hard,semantic,0.0,0.0,False,0.0,0.0,0.0,0.0,3.15,,question,,,Questions,,"168,183,228,289,298,323,376,486",,
184_tp_c5a4df,bm25,What is due this week?,medium,temporal,0.0,0.0,False,0.0,0.0,0.0,0.0,3.36,,todo,,,Tasks,,"233,368,498","341,465",
184_tp_cf679c,bm25,Upcoming deadlines and submission dates,medium,temporal,0.0,0.0,False,0.0,0.0,0.0,0.0,3.21,,todo,,,Tasks,,"233,368,498",,
184_tp_96ea32,bm25,Tasks I need to complete before month end,hard,temporal,0.0,0.0,False,0.0,0.0,0.0,0.0,3.07,,todo,,,Tasks,,"233,368,498",,
78_tp_63adc1,bm25,What appointments have I booked this month?,medium,temporal,0.2,0.5,True,1.0,0.5,0.5,0.6131,2.91,,reminder,,,Appointments,,"78,559",78,
78_tp_a0f1d8,bm25,My upcoming travel and trip bookings,easy,temporal,0.0,0.0,False,0.0,0.0,0.0,0.0,2.73,,todo,,,Travel,,"78,81,115",,
78_tp_219ffa,bm25,Transport and accommodation I need to arrange,medium,lexical_gap,0.0,0.0,False,0.0,0.0,0.0,0.0,2.55,,todo,,,Travel,,"78,81,115,126,128,130,160,171",,
103_tp_7520ad,bm25,Redis vs PostgreSQL — when to use each for persistence?,hard,comparison,0.0,0.0,False,0.0,0.0,0.0,0.0,2.7,,study,,,Study - System Design,,"103,104,73,74,58,92,61",,
72_tp_807260,bm25,Docker vs Kubernetes — what is the difference?,hard,comparison,0.0,0.0,False,0.0,0.0,0.0,0.0,2.46,,study,,,Study - System Design,,"118,62,383",,
65_tp_205f1c,bm25,How do I decide between hybrid retrieval and cross-encoder reranking?,hard,multi_hop,0.0,0.0,False,0.0,0.0,0.0,0.0,2.71,,study,,,Study - AI,,"67,176,119,88,123",,
89_tp_0f29db,bm25,What have I documented about retrieval quality in KnowledgeVault?,hard,multi_hop,0.0,0.0,False,0.0,0.0,0.0,0.0,2.71,,reference,,,Reference - KnowledgeVault,,"89,485,487,402,595,88,90",310,
58_tp_32b5cf,bm25,All my university and course study notes,easy,synthesis,0.0,0.0,False,0.0,0.0,0.0,0.0,2.85,,study,,,Study Tasks,,"58,61,62,66,69,122,130,131",,
85_tp_f46697,bm25,All my brainstorming and ideation notes,easy,synthesis,0.0,0.0,False,0.0,0.0,0.0,0.0,2.57,,idea,,,Ideas,,"85,86,117,143,157,178,225,240",,
72_tp_32bacd,bm25,My technical reference cheat sheets,easy,synthesis,0.0,0.0,False,0.0,0.0,0.0,0.0,2.57,,reference,,,Reference Notes,,"72,73,74,75,122,135",,
54_tp_b42b02,bm25,All my communication and message drafts,easy,synthesis,0.0,0.0,False,0.0,0.0,0.0,0.0,2.87,,communication,,,Communication,,"54,56,57,106,132,141",,
76_tp_c52e4b,bm25,Errands I need to run today,medium,lexical_gap,0.0,0.0,False,0.0,0.0,0.0,0.0,2.88,,todo,,,To Do,,"76,164,190,202,286,309,322,475",,
76_tp_c74a5f,bm25,Things I need to pick up from the store,easy,lexical_gap,0.0,0.0,False,0.0,0.0,0.0,0.0,3.12,,todo,,,Shopping,,"76,164,190,202,286,309,322,475",,
173_tp_f41c30,bm25,Physical training and exercise plan,easy,lexical_gap,0.0,0.0,False,0.0,0.0,0.0,0.0,2.9,,todo,,,Health,,"173,202,291,317,380,621,631,680",,
173_tp_7bafaa,bm25,How am I planning to stay healthy?,medium,semantic,0.0,0.0,False,0.0,0.0,0.0,0.0,2.45,,question,,,Questions,,"173,202,291,317,380,621,631,680",,
82_tp_86df0e,bm25,How much am I spending per month?,medium,semantic,0.0,0.0,False,0.0,0.0,0.0,0.0,2.41,,question,,,Questions,,"82,210,216,281,331,345,407,535",,
82_tp_3665b0,bm25,Personal finance tracking notes,easy,semantic,0.0,0.0,False,0.0,0.0,0.0,0.0,2.37,,reference,,,Finance,,"82,210,216,281,331,345,407,535",,
246_tp_6ef122,bm25,BRPOPLPUSH reliable queue implementation,hard,exact_phrase,0.6,0.375,True,1.0,0.375,0.375,0.7227,3.45,,reference,,,Reference - Redis,,"246,433,643,673,684,705,773,784","643,673,773,873,973,1073",
229_tp_454ff2,bm25,ACID properties of databases,easy,exact_phrase,0.0,0.0,False,0.0,0.0,0.0,0.0,2.92,,study,,,Study - DBMS,,"229,690,790,890,990,1090",,
518_tp_930ea0,bm25,RRF score combination for hybrid search,hard,exact_phrase,0.0,0.0,False,0.0,0.0,0.0,0.0,3.19,,study,,,Study - AI,,"518,718,818,918,1018",,
215_tp_55df73,bm25,HNSW approximate nearest neighbor algorithm,hard,exact_phrase,0.0,0.0,False,0.0,0.0,0.0,0.0,3.06,,study,,,Study - AI,,"215,430,681,781,881,981,1081",,
76_tp_5c724a,bm25,What do I need to buy this weekend?,easy,semantic,0.0,0.0,False,0.0,0.0,0.0,0.0,2.25,,todo,,,Shopping,,"76,164,190,202,309,322,393,475",,
55_tp_3ff20c,bm25,All my pending reminders and follow-ups,easy,semantic,0.0,0.0,False,0.0,0.0,0.0,0.0,2.59,,reminder,,,Reminders,,"55,152,212,312,542,557",,
55_tp_05e927,bm25,What have I told myself not to forget?,medium,lexical_gap,0.0,0.0,False,0.0,0.0,0.0,0.0,2.77,,reminder,,,Reminders,,"55,152,212,312,542,557",,
117_tp_44e6df,bm25,LeetCode patterns and problem-solving techniques,medium,lexical,0.0,0.0,False,0.0,0.0,0.0,0.0,3.36,,study,,,Study - Interview Prep,,"117,127,187,224,271,279,282,316",,
117_tp_7bf7d7,bm25,How do I approach dynamic programming questions?,hard,semantic,0.0,0.0,False,0.0,0.0,0.0,0.0,3.29,,question,,,Questions,,"117,127,187,224,271,279,282,316",,
70_tp_39b780,bm25,System design concepts I need to review,medium,semantic,0.0,0.0,False,0.0,0.0,0.0,0.0,3.03,,study,,,Study - System Design,,"70,145,267,305,309,334,344,346",,
70_tp_c6f60d,bm25,How do I design a scalable URL shortener?,hard,semantic,0.0,0.0,False,0.0,0.0,0.0,0.0,2.75,,question,,,Questions,,"70,145,267,305,309,334,344,346",,
83_tp_a140c7,bm25,Behavioral interview story preparation,medium,lexical,0.0,0.0,False,0.0,0.0,0.0,0.0,2.77,,study,,,Study - Interview Prep,,"83,85,113,114,116,131,134,135",468,
100_tp_b51d58,bm25,Resume writing tips and improvement notes,easy,lexical,0.0,0.0,False,0.0,0.0,0.0,0.0,2.68,,reference,,,Reference - Career,,"100,142,185,270,523,525",,
100_tp_fcae97,bm25,How should I write my software engineer resume?,easy,semantic,0.0,0.0,False,0.0,0.0,0.0,0.0,3.75,,question,,,Questions,,"100,142,185,270,523,525",,
78_tp_c601ae,bm25,Books I am reading or have read recently,easy,semantic,0.0,0.0,False,0.0,0.0,0.0,0.0,3.45,,reference,,,Reference - Books,,"78,128,155,160,172,182,194,234","439,520",
78_tp_0f3259,bm25,Reading list and book notes,easy,lexical,0.0,0.0,False,0.0,0.0,0.0,0.0,3.27,,reference,,,Reference - Books,,"78,128,155,160,172,182,194,234",,
304_tp_4994bc,bm25,Habit formation notes from Atomic Habits,easy,lexical,0.0,0.0,False,0.0,0.0,0.0,0.0,2.94,,study,,,Study - Books,,"304,317,482,557,631,634,698,734",,
304_tp_37657b,bm25,Summary of James Clear's key ideas on habits,medium,lexical_gap,0.0,0.0,False,0.0,0.0,0.0,0.0,3.29,,study,,,Study - Books,,"304,317,482,557,631,634,698,734",,
71_tp_43e20b,bm25,Online courses and tutorials I am taking,easy,semantic,0.0,0.0,False,0.0,0.0,0.0,0.0,3.67,,study,,,Study - Learning,,"71,145,231,266,357,394,417,471",,
133_tp_12eb56,bm25,Sleep improvement techniques and tips,medium,lexical,0.0,0.0,False,0.0,0.0,0.0,0.0,3.11,,reference,,,Reference - Health,,"133,136,202,288,348,380,434,538",,
133_tp_2c6b3e,bm25,How can I improve my sleep quality?,medium,semantic,0.0,0.0,False,0.0,0.0,0.0,0.0,3.18,,question,,,Questions,,"133,136,202,288,348,380,434,538",,
109_tp_f852f9,bm25,Nutrition and supplement tracking notes,easy,semantic,0.0,0.0,False,0.0,0.0,0.0,0.0,3.08,,reference,,,Reference - Health,,"109,133,226,286",,
109_tp_f444c2,bm25,What supplements should I be taking?,medium,semantic,0.0,0.0,False,0.0,0.0,0.0,0.0,3.27,,question,,,Questions,,"109,133,226,286",,
152_tp_3685ae,bm25,Mental health practices and coping strategies,medium,semantic,0.0,0.0,False,0.0,0.0,0.0,0.0,3.78,,reference,,,Reference - Health,,"152,288,317,472,575",,
152_tp_5aba2a,bm25,My notes on managing stress and anxiety,medium,semantic,0.0,0.0,False,0.0,0.0,0.0,0.0,4.65,,reference,,,Reference - Health,,"152,288,317,472,575",,
117_tp_eab7a3,bm25,Plans for open source and public building,medium,semantic,0.0,0.0,False,0.0,0.0,0.0,0.0,3.31,,idea,,,Ideas,,"117,141,395,400,440,453,522,554",,
117_tp_594cbf,bm25,Notes on growing my developer presence online,medium,lexical_gap,0.0,0.0,False,0.0,0.0,0.0,0.0,6.42,,idea,,,Ideas,,"117,141,395,400,440,453,522,554",,
0_tp_07253f,bm25,Fortran programming and legacy code notes,hard,negative,0.0,0.0,False,0.0,0.0,0.0,0.0,3.73,,general,,,General,,,,
0_tp_13e990,bm25,Ancient history and archaeology notes,hard,negative,0.0,0.0,False,0.0,0.0,0.0,0.0,3.19,,general,,,General,,,,
0_tp_f9589c,bm25,Wine and cheese pairing recommendations,hard,negative,0.0,0.0,False,0.0,0.0,0.0,0.0,2.76,,general,,,General,,,,
0_tp_5abfd7,bm25,Piano lessons and music theory notes,hard,negative,0.0,0.0,False,0.0,0.0,0.0,0.0,2.54,,general,,,General,,,,
0_tp_4fb99e,bm25,Gardening and plant care notes,hard,negative,0.0,0.0,False,0.0,0.0,0.0,0.0,3.23,,general,,,General,,,,
1,hybrid_bm25,What startup ideas do I have?,easy,,0.2,0.3333,True,1.0,0.3333,0.3333,0.4693,45.02,,idea,,,Ideas,,"85,86,87","85,525,617,134,441,553,459,255,166,685,785,885,985,1085,178,475,322,391,607,753",
2,hybrid_bm25,Show my AI research reading goals,easy,,0.0,0.0,False,0.1429,0.0,0.0,0.0,43.0,,study,,,Study Tasks,,"65,64,66,67","529,617,416,85,230,87,65,122,166,685,785,885,985,1085,240,525,523,290,413,235",
3,hybrid_bm25,How can I improve my health?,medium,,0.4,1.0,True,1.0,0.8333,0.5,0.9197,43.71,,todo,,,To Do,,"83,84","84,109,83,79,286,322,380,680,780,880,980,1080,76,157,355,688,788,888,988,1088",
4,hybrid_bm25,Show my finance reminders,easy,,0.4,1.0,True,0.3333,0.4167,0.0,0.5706,43.75,,todo,,,To Do,,"77,82","216,312,82,77,393,375,735,835,935,1035,442,755,855,955,1055,583,699,799,899,999",
5,hybrid_bm25,Evaluation report work,medium,,0.2,0.5,True,0.5,0.25,0.5,0.3869,43.17,,reference,,,Reference Notes,,"90,89","616,90,485,453,375,735,835,935,1035,487,525,310,555,470,251,185,498,213,729,829",
6,hybrid_bm25,Markdown support,easy,,0.0,0.0,False,0.0,0.0,0.0,0.0,41.68,,reference,,,Reference Notes,,"72,73,74,75","558,568,492,582,96,289,581,653,87,251,523,625,449,442,755,855,955,1055,386,338",
7,hybrid_bm25,Improve search latency,easy,,0.2,0.5,True,1.0,0.5,0.5,0.6131,42.13,,reference,,,Reference Notes,,"93,89","93,402,195,333,86,644,567,704,804,904,1004,1104,213,729,829,929,1029,58,61,310",
8,hybrid_bm25,Attachment upload feature,easy,,0.2,1.0,True,1.0,1.0,1.0,1.0,40.29,,reference,,,Reference Notes,,94,"94,642,492,96,432,692,792,892,992,1092,386,506,523,465,486,702,802,902,1002,1102",
9,hybrid_bm25,Flutter improvements,easy,,0.4,1.0,True,1.0,1.0,1.0,1.0,43.28,,reference,,,Reference Notes,,"97,98","98,97,93,372,564,467,142,655,653,61,444,175,337,295,568,442,755,855,955,1055",
10,hybrid_bm25,Networking concepts,easy,,0.0,0.0,False,0.0588,0.0,0.0,0.0,51.71,,study,,,Study Tasks,,"71,62","491,722,822,922,1022,532,99,633,439,327,106,516,711,811,911,1011,62,392,159,299",
11,hybrid_bm25,Object oriented programming revision,easy,,0.0,0.0,False,0.0,0.0,0.0,0.0,42.01,,study,,,Study Tasks,,"59,60","163,414,227,193,679,779,879,979,1079,330,117,235,311,390,169,562,419,247,309,270",
12,hybrid_bm25,Interview preparation,medium,,0.2,0.5,True,0.2,0.1,0.0,0.2372,43.31,,study,,,Study Tasks,,"70,99","352,468,100,360,70,609,507,154,288,344,199,152,294,540,99,521,126,236,413,205",
13,hybrid_bm25,Portfolio website,easy,,0.0,0.0,False,0.0,0.0,0.0,0.0,43.46,,todo,,,To Do,,"100,97","266,751,851,951,1051,131,117,528,413,555,178,360,65,66,525,619,60,175,607,753",
14,hybrid_bm25,Documentation tasks,easy,,0.2,0.5,True,0.5,0.25,0.5,0.3869,43.57,,todo,,,To Do,,"96,95","110,96,485,87,583,699,799,899,999,1099,453,186,565,360,558,330,487,625,523,510",
15,hybrid_bm25,Deploy KnowledgeVault,easy,,0.2,1.0,True,1.0,1.0,1.0,1.0,43.94,,todo,,,To Do,,91,"91,607,753,853,953,1053,89,90,95,125,96,88,94,638,97,57,337,262,555,251",
16,hybrid_bm25,Update GitHub README,easy,,0.0,0.0,False,0.0,0.0,0.0,0.0,43.71,,todo,,,To Do,,96,"440,501,395,522,400,328,612,646,366,614,235,141,497,719,819,919,1019,193,679,779",
17,hybrid_bm25,Resume preparation,easy,,0.2,1.0,True,1.0,1.0,1.0,1.0,41.02,,todo,,,To Do,,100,"100,525,142,185,523,107,288,352,601,521,184,360,415,485,199,617,268,682,782,882",
18,hybrid_bm25,Weekend trip,easy,,0.2,1.0,True,0.25,0.25,0.0,0.4307,41.13,,todo,,,To Do,,81,"128,324,77,81,407,190,198,351,393,575,538,400,375,735,835,935,1035,631,627,639",
19,hybrid_bm25,Bills to pay,medium,,0.4,1.0,True,1.0,0.7,0.5,0.8503,41.28,,todo,,,To Do,,"77,82","77,341,312,490,82,393,368,178,331,411,216,76,140,399,371,403,635,322,285,573",
